HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Num,Side
Earth,False,TRAPPIST-1e,55.0,False,1.0,0.0,58.0,0.0,802.0,True,E,595,S
Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,B,98,S
,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,True,B,19,S
Mars,False,TRAPPIST-1e,46.0,False,1454.0,0.0,81.0,38.0,0.0,False,F,211,P
Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1044,P
Earth,False,TRAPPIST-1e,18.0,False,358.0,336.0,0.0,0.0,0.0,False,F,1323,P
Earth,False,55 Cancri e,44.0,False,672.0,0.0,0.0,0.0,20.0,False,F,540,S
Earth,False,TRAPPIST-1e,22.0,False,593.0,34.0,0.0,0.0,0.0,False,G,1163,P
Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,False,E,13,S
Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,F,415,P
Mars,False,TRAPPIST-1e,19.0,False,631.0,0.0,834.0,304.0,0.0,False,F,178,S
Europa,True,55 Cancri e,23.0,,0.0,0.0,0.0,0.0,0.0,True,C,239,P
Earth,False,TRAPPIST-1e,55.0,False,42.0,4.0,1215.0,0.0,3.0,True,F,676,S
Mars,False,TRAPPIST-1e,19.0,False,37.0,0.0,1288.0,0.0,0.0,True,F,1584,P
Earth,False,TRAPPIST-1e,26.0,False,0.0,3.0,176.0,611.0,0.0,False,E,141,S
Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1367,P
Mars,True,TRAPPIST-1e,36.0,False,0.0,0.0,,0.0,0.0,True,F,475,S
Earth,False,TRAPPIST-1e,24.0,False,621.0,0.0,0.0,0.0,0.0,False,G,192,P
Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,G,849,S
Earth,False,,23.0,False,0.0,456.0,2624.0,912.0,8.0,True,E,371,P
Europa,False,TRAPPIST-1e,29.0,False,0.0,2972.0,,28.0,188.0,True,E,597,P
Earth,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,G,206,S
Earth,False,TRAPPIST-1e,24.0,False,70.0,160.0,340.0,0.0,336.0,False,E,97,S
Earth,False,TRAPPIST-1e,37.0,False,190.0,0.0,2.0,799.0,0.0,False,E,233,S
Earth,False,55 Cancri e,30.0,False,25.0,245.0,198.0,2.0,321.0,False,E,307,S
Mars,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,F,765,S
Earth,False,TRAPPIST-1e,19.0,False,0.0,3.0,946.0,0.0,0.0,False,F,267,S
Mars,False,TRAPPIST-1e,24.0,False,10.0,49.0,,1497.0,10.0,False,F,1216,P
Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1057,P
Earth,False,55 Cancri e,44.0,False,0.0,0.0,608.0,0.0,91.0,False,F,880,P
Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,F,738,P
Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,False,G,45,S
Mars,False,TRAPPIST-1e,21.0,False,1242.0,0.0,654.0,0.0,0.0,False,E,542,S
Earth,False,PSO J318.5-22,,,0.0,440.0,0.0,0.0,334.0,False,,,
Earth,False,TRAPPIST-1e,18.0,False,855.0,0.0,51.0,0.0,0.0,False,E,63,P
Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,C,137,S
Earth,True,PSO J318.5-22,30.0,,0.0,0.0,0.0,0.0,0.0,True,G,789,S
Earth,False,TRAPPIST-1e,25.0,False,1.0,0.0,1.0,14.0,1491.0,False,F,1734,P
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,False,,,
Earth,False,TRAPPIST-1e,30.0,False,0.0,236.0,0.0,1149.0,0.0,False,F,437,P
Europa,,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,B,175,P
Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1055,S
Europa,False,TRAPPIST-1e,65.0,,0.0,1420.0,,85.0,827.0,False,A,77,S
Mars,False,55 Cancri e,24.0,False,1363.0,0.0,50.0,0.0,0.0,False,F,856,P
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,174,P
Earth,False,TRAPPIST-1e,24.0,False,156.0,0.0,364.0,489.0,383.0,True,F,1094,S
,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,2141.0,False,F,1617,P
Earth,False,TRAPPIST-1e,16.0,False,0.0,68.0,1541.0,0.0,0.0,True,E,419,S
Earth,False,55 Cancri e,35.0,False,0.0,71.0,631.0,0.0,0.0,False,F,1444,P
Earth,False,TRAPPIST-1e,30.0,False,0.0,4.0,1604.0,678.0,1681.0,False,,,
Earth,False,TRAPPIST-1e,23.0,False,0.0,723.0,1.0,0.0,0.0,True,F,1154,S
Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,C,255,S
Earth,False,TRAPPIST-1e,18.0,False,0.0,17.0,0.0,0.0,784.0,False,F,783,P
Earth,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,G,981,S
Earth,False,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,G,999,S
Earth,False,PSO J318.5-22,32.0,False,388.0,0.0,0.0,439.0,0.0,False,F,1350,P
Earth,False,TRAPPIST-1e,14.0,False,0.0,6.0,791.0,49.0,0.0,True,G,1096,S
Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,,,
Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1087,S
Earth,False,TRAPPIST-1e,43.0,False,957.0,0.0,1.0,0.0,39.0,False,E,309,P
Europa,False,55 Cancri e,29.0,False,0.0,3344.0,0.0,118.0,972.0,True,C,25,S
Mars,False,TRAPPIST-1e,19.0,False,30.0,0.0,42.0,3565.0,7.0,False,E,287,S
Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,B,159,P
Earth,False,TRAPPIST-1e,35.0,False,4.0,53.0,0.0,0.0,844.0,False,F,1442,S
Europa,False,55 Cancri e,35.0,False,0.0,4618.0,0.0,324.0,12061.0,False,B,185,P
Europa,True,55 Cancri e,27.0,False,0.0,0.0,,0.0,0.0,True,B,192,P
Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,F,358,S
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,117,S
Earth,False,TRAPPIST-1e,18.0,False,960.0,672.0,0.0,0.0,168.0,False,G,1204,P
Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,830,S
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G,974,S
Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1215,P
Earth,False,TRAPPIST-1e,18.0,False,0.0,730.0,79.0,0.0,,True,G,494,S
Earth,False,55 Cancri e,14.0,False,0.0,,14.0,692.0,809.0,False,F,591,P
Mars,False,TRAPPIST-1e,35.0,True,628.0,6.0,528.0,136.0,0.0,False,E,343,S
Earth,False,TRAPPIST-1e,42.0,False,866.0,0.0,16.0,0.0,0.0,False,G,1463,S
Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,False,G,535,S
Earth,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,False,G,570,S
Europa,True,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,C,82,P
Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,B,61,S
Earth,False,TRAPPIST-1e,13.0,False,101.0,12.0,184.0,780.0,0.0,False,F,1763,S
Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1037,S
Earth,False,TRAPPIST-1e,17.0,False,,188.0,795.0,0.0,0.0,True,E,485,S
Europa,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,E,234,P
Earth,False,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,525.0,1889.0,False,F,1000,S
Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,False,G,158,S
Europa,False,TRAPPIST-1e,38.0,False,821.0,960.0,0.0,27.0,321.0,False,A,44,S
Earth,False,TRAPPIST-1e,64.0,,0.0,0.0,16.0,733.0,159.0,False,G,533,P
Europa,False,TRAPPIST-1e,58.0,False,0.0,2946.0,0.0,101.0,387.0,True,B,166,S
Europa,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,B,54,P
Earth,False,TRAPPIST-1e,21.0,False,526.0,0.0,,258.0,0.0,False,G,777,P
Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,False,G,304,S
Earth,False,TRAPPIST-1e,55.0,False,0.0,252.0,1.0,0.0,553.0,True,F,799,S
Earth,False,TRAPPIST-1e,48.0,False,0.0,33.0,654.0,0.0,113.0,True,F,227,S
Mars,False,55 Cancri e,18.0,False,114.0,131.0,927.0,0.0,0.0,True,F,1215,S
Europa,False,TRAPPIST-1e,46.0,False,1384.0,229.0,0.0,1572.0,1.0,False,C,290,P
Earth,False,TRAPPIST-1e,41.0,,8.0,532.0,0.0,0.0,100.0,True,F,1123,S
Mars,True,,49.0,False,,0.0,0.0,0.0,0.0,True,F,889,S
Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,F,954,S
Earth,False,TRAPPIST-1e,18.0,False,0.0,35.0,661.0,0.0,63.0,True,F,816,S
Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1143,S
Europa,True,55 Cancri e,58.0,False,0.0,0.0,0.0,0.0,0.0,True,C,194,P
Europa,False,55 Cancri e,20.0,False,354.0,1546.0,323.0,284.0,315.0,True,B,166,S
Europa,True,TRAPPIST-1e,74.0,False,0.0,0.0,0.0,0.0,0.0,True,B,14,S
Mars,False,TRAPPIST-1e,56.0,False,324.0,574.0,116.0,0.0,0.0,False,E,198,P
Mars,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1545,P
Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,False,E,158,P
Earth,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,G,662,P
Earth,False,TRAPPIST-1e,48.0,False,801.0,2.0,0.0,1.0,973.0,False,G,90,P
Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,B,105,S
Mars,False,TRAPPIST-1e,49.0,False,460.0,86.0,92.0,659.0,0.0,False,E,407,S
Europa,False,55 Cancri e,19.0,False,0.0,1347.0,0.0,1756.0,37.0,True,D,111,P
Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,E,82,P
Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,B,8,P
Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1170,P
Mars,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,F,312,P
Europa,False,TRAPPIST-1e,37.0,False,2.0,7272.0,0.0,50.0,1282.0,True,B,247,P
Earth,False,TRAPPIST-1e,28.0,False,0.0,602.0,0.0,115.0,0.0,True,F,1232,S
Earth,False,TRAPPIST-1e,24.0,False,714.0,0.0,4.0,49.0,11.0,False,F,764,S
Earth,False,PSO J318.5-22,22.0,False,0.0,0.0,0.0,617.0,0.0,False,G,1420,S
Earth,False,TRAPPIST-1e,22.0,False,0.0,669.0,121.0,0.0,56.0,True,E,308,S
Earth,False,PSO J318.5-22,23.0,False,0.0,0.0,,3.0,1919.0,False,F,588,P
Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,F,417,S
Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,False,G,189,P
Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,G,679,P
Earth,False,TRAPPIST-1e,50.0,False,43.0,661.0,1.0,85.0,0.0,False,E,246,S
Mars,False,PSO J318.5-22,49.0,False,1690.0,0.0,85.0,0.0,0.0,False,D,161,S
Earth,False,PSO J318.5-22,22.0,False,0.0,29.0,165.0,404.0,0.0,False,F,1838,P
Earth,,TRAPPIST-1e,25.0,False,0.0,60.0,0.0,646.0,1115.0,False,G,292,S
Earth,False,TRAPPIST-1e,22.0,False,0.0,5.0,0.0,320.0,352.0,False,G,83,P
Earth,False,PSO J318.5-22,56.0,False,1.0,2.0,0.0,102.0,,False,F,1351,S
Earth,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,G,765,S
Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,,,
Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,C,118,P
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,490.0,0.0,319.0,False,G,150,S
Earth,,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,False,G,115,S
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,G,736,S
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,,False,G,1497,P
Europa,False,55 Cancri e,37.0,False,0.0,1678.0,0.0,36.0,3128.0,False,A,86,S
Earth,False,TRAPPIST-1e,16.0,False,0.0,1332.0,0.0,0.0,0.0,True,F,1831,P
Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,B,340,S
Europa,False,55 Cancri e,35.0,False,0.0,17394.0,0.0,724.0,0.0,True,E,99,P
Mars,False,55 Cancri e,37.0,False,326.0,0.0,455.0,2.0,0.0,False,D,144,P
Mars,False,TRAPPIST-1e,26.0,True,432.0,0.0,965.0,35.0,0.0,False,F,321,P
Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,B,265,S
Europa,False,55 Cancri e,25.0,False,2026.0,4929.0,0.0,1179.0,10270.0,False,B,238,S
Europa,False,TRAPPIST-1e,55.0,False,0.0,1971.0,77.0,577.0,1050.0,True,C,112,S
,False,TRAPPIST-1e,23.0,False,550.0,0.0,738.0,0.0,0.0,True,F,1504,S
Mars,,TRAPPIST-1e,36.0,False,520.0,0.0,1865.0,0.0,0.0,True,,,
Europa,False,TRAPPIST-1e,39.0,False,2167.0,30.0,1472.0,,0.0,True,C,251,S
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,32.0,0.0,673.0,False,G,1269,P
Mars,True,,31.0,False,0.0,0.0,0.0,0.0,0.0,True,F,747,P
Europa,False,55 Cancri e,48.0,True,0.0,2537.0,87.0,17.0,13.0,True,B,1,S
Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,G,292,S
Earth,False,PSO J318.5-22,23.0,False,8.0,173.0,0.0,1052.0,0.0,False,F,1410,P
Earth,False,TRAPPIST-1e,24.0,False,711.0,0.0,0.0,59.0,57.0,False,F,282,P
Earth,False,55 Cancri e,23.0,False,664.0,17.0,0.0,0.0,,False,F,696,P
,False,TRAPPIST-1e,57.0,False,906.0,22.0,0.0,8293.0,391.0,False,C,228,P
Earth,False,TRAPPIST-1e,18.0,False,33.0,0.0,455.0,167.0,48.0,True,F,1153,S
,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1118,P
Earth,False,TRAPPIST-1e,,False,1445.0,0.0,1.0,2.0,73.0,False,F,109,P
Earth,False,TRAPPIST-1e,28.0,False,8.0,0.0,77.0,560.0,0.0,False,F,912,P
Earth,False,TRAPPIST-1e,33.0,False,235.0,2.0,1.0,650.0,0.0,False,G,338,P
Europa,False,55 Cancri e,18.0,False,17.0,215.0,4.0,5132.0,697.0,False,B,11,S
Earth,False,TRAPPIST-1e,14.0,False,0.0,1.0,1441.0,0.0,190.0,True,E,182,P
Europa,False,TRAPPIST-1e,13.0,False,0.0,9.0,0.0,,5648.0,False,C,187,P
Mars,True,TRAPPIST-1e,16.0,False,,0.0,0.0,0.0,0.0,True,,,
Earth,False,TRAPPIST-1e,19.0,False,571.0,0.0,0.0,97.0,813.0,True,F,880,P
Earth,False,PSO J318.5-22,18.0,False,0.0,76.0,0.0,993.0,6.0,False,F,1624,P
,False,TRAPPIST-1e,44.0,False,1440.0,293.0,74.0,32.0,0.0,True,F,103,S
Earth,False,PSO J318.5-22,18.0,False,0.0,0.0,1792.0,16.0,248.0,False,F,1602,S
Earth,False,TRAPPIST-1e,18.0,False,454.0,0.0,0.0,324.0,0.0,False,F,1086,P
Mars,False,PSO J318.5-22,38.0,False,1208.0,0.0,13.0,38.0,0.0,True,D,187,P
Europa,False,55 Cancri e,30.0,False,728.0,2551.0,0.0,48.0,1804.0,True,B,97,P
Earth,False,TRAPPIST-1e,49.0,False,0.0,6.0,679.0,15.0,187.0,False,G,116,S
Earth,False,TRAPPIST-1e,31.0,False,183.0,0.0,32.0,0.0,1171.0,False,F,149,S
Europa,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,B,181,P
Earth,False,PSO J318.5-22,44.0,,0.0,463.0,1.0,172.0,0.0,True,F,918,S
Mars,True,TRAPPIST-1e,10.0,,0.0,0.0,0.0,0.0,0.0,True,F,1512,P
Earth,False,PSO J318.5-22,29.0,False,2.0,3.0,1501.0,26.0,0.0,True,F,1273,S
Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,B,10,S
Mars,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,,True,F,262,S
Earth,False,TRAPPIST-1e,28.0,False,82.0,773.0,0.0,3693.0,140.0,False,G,55,S
Earth,False,TRAPPIST-1e,24.0,False,185.0,0.0,476.0,1810.0,53.0,False,F,896,S
Europa,False,TRAPPIST-1e,39.0,,8209.0,18.0,432.0,3560.0,54.0,False,C,281,S
Mars,False,TRAPPIST-1e,46.0,False,5888.0,,13.0,12.0,0.0,False,F,1470,S
Earth,False,TRAPPIST-1e,21.0,False,550.0,0.0,61.0,4.0,5.0,False,G,1204,S
Earth,False,PSO J318.5-22,41.0,False,413.0,0.0,0.0,7.0,347.0,False,G,1421,S
Earth,False,55 Cancri e,40.0,False,1465.0,39.0,0.0,0.0,1225.0,False,F,364,S
Earth,False,PSO J318.5-22,32.0,False,793.0,0.0,0.0,0.0,0.0,False,E,316,P
Earth,False,PSO J318.5-22,42.0,False,0.0,,0.0,214.0,50.0,True,G,861,S
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,882,S
Earth,False,55 Cancri e,22.0,False,38.0,19.0,348.0,217.0,115.0,False,F,1417,P
Europa,False,55 Cancri e,42.0,False,0.0,1180.0,0.0,2677.0,283.0,False,B,65,P
Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1241,S
Earth,False,TRAPPIST-1e,,False,2.0,3.0,93.0,6.0,540.0,False,F,1206,S
Mars,False,TRAPPIST-1e,27.0,False,147.0,0.0,1018.0,0.0,0.0,True,F,18,S
Earth,False,TRAPPIST-1e,24.0,False,178.0,0.0,235.0,0.0,396.0,True,G,986,S
Earth,False,TRAPPIST-1e,21.0,False,2.0,417.0,323.0,0.0,84.0,True,E,181,P
Europa,False,55 Cancri e,45.0,True,1017.0,3863.0,0.0,601.0,3999.0,False,D,190,P
Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,B,319,S
Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,19.0,352.0,326.0,False,F,955,S
Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1365,P
Earth,False,55 Cancri e,21.0,False,532.0,4.0,37.0,1.0,0.0,False,F,1709,P
Earth,False,TRAPPIST-1e,24.0,False,0.0,854.0,11.0,0.0,0.0,True,F,1336,P
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,False,G,492,P
Earth,False,PSO J318.5-22,32.0,False,0.0,486.0,0.0,229.0,26.0,False,F,269,P
Europa,False,TRAPPIST-1e,50.0,False,3677.0,782.0,0.0,6.0,1168.0,True,C,65,S
Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,B,166,P
Earth,False,TRAPPIST-1e,46.0,False,0.0,1029.0,0.0,0.0,0.0,True,F,780,S
Mars,False,TRAPPIST-1e,32.0,False,725.0,0.0,1641.0,0.0,0.0,False,F,1624,S
Earth,False,,20.0,False,0.0,4.0,761.0,22.0,1.0,True,E,325,P
Europa,False,55 Cancri e,36.0,True,1.0,10029.0,1.0,1679.0,27.0,True,B,195,S
Mars,False,TRAPPIST-1e,29.0,False,1365.0,0.0,791.0,210.0,0.0,False,F,469,P
Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,D,49,P
Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,,0.0,True,F,766,S
Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,G,439,P
Mars,False,PSO J318.5-22,41.0,False,,0.0,1127.0,8.0,0.0,True,D,144,S
Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,G,283,S
Europa,False,55 Cancri e,31.0,False,139.0,4018.0,13.0,232.0,1140.0,True,B,116,S
Europa,False,55 Cancri e,19.0,False,0.0,1291.0,0.0,16139.0,687.0,False,B,48,S
Mars,False,TRAPPIST-1e,33.0,False,627.0,0.0,171.0,254.0,130.0,False,D,228,P
Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1162,S
Earth,True,PSO J318.5-22,44.0,False,0.0,0.0,0.0,0.0,0.0,True,G,555,S
Earth,True,PSO J318.5-22,7.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1028,S
Mars,True,,,False,0.0,0.0,0.0,0.0,0.0,True,F,342,P
Mars,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,D,186,P
Europa,False,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,B,59,P
Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,,,
Europa,False,TRAPPIST-1e,50.0,False,0.0,1663.0,336.0,1855.0,4.0,False,A,79,S
Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,F,326,S
Earth,False,TRAPPIST-1e,47.0,False,0.0,306.0,84.0,499.0,0.0,False,G,163,S
Earth,False,TRAPPIST-1e,38.0,False,35.0,0.0,0.0,0.0,713.0,False,F,285,S
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False,E,457,S
Europa,False,TRAPPIST-1e,36.0,False,0.0,1013.0,1.0,16.0,2825.0,False,B,148,P
,False,TRAPPIST-1e,74.0,False,853.0,0.0,543.0,31.0,0.0,True,F,189,P
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1023,P
Earth,True,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,True,G,813,S
Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1572,S
Earth,True,PSO J318.5-22,15.0,,0.0,0.0,0.0,0.0,0.0,False,G,488,S
Earth,False,TRAPPIST-1e,24.0,False,227.0,537.0,13.0,0.0,0.0,True,F,504,P
Earth,False,TRAPPIST-1e,28.0,False,145.0,8.0,557.0,0.0,74.0,True,G,414,P
Europa,False,TRAPPIST-1e,27.0,False,118.0,1769.0,4127.0,118.0,619.0,True,B,253,P
Europa,False,TRAPPIST-1e,40.0,False,0.0,382.0,0.0,1.0,3822.0,False,C,66,P
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1483,P
Earth,False,TRAPPIST-1e,22.0,False,89.0,0.0,795.0,0.0,3.0,True,G,1052,S
Earth,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,,,
Mars,True,,19.0,False,0.0,0.0,0.0,0.0,0.0,True,F,10,P
Europa,False,55 Cancri e,40.0,False,0.0,3815.0,0.0,322.0,0.0,True,A,47,P
Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1092,P
Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,B,47,P
Europa,False,TRAPPIST-1e,43.0,False,,1632.0,346.0,957.0,128.0,False,D,270,S
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1308,S
Europa,False,TRAPPIST-1e,65.0,False,0.0,722.0,302.0,103.0,2659.0,False,D,179,P
Mars,False,TRAPPIST-1e,38.0,False,86.0,1144.0,783.0,0.0,0.0,True,F,1702,P
Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,F,103,P
Earth,False,55 Cancri e,22.0,False,292.0,395.0,0.0,0.0,3.0,False,F,492,P
Earth,False,TRAPPIST-1e,22.0,False,8.0,710.0,0.0,27.0,0.0,True,F,368,P
Europa,False,55 Cancri e,41.0,False,0.0,5738.0,7.0,9038.0,28.0,False,B,34,P
Europa,False,TRAPPIST-1e,60.0,False,0.0,960.0,46.0,854.0,17074.0,False,C,254,S
Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1429,S
Earth,False,TRAPPIST-1e,23.0,False,0.0,30.0,0.0,106.0,566.0,False,F,732,P
Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,B,279,S
Earth,,TRAPPIST-1e,13.0,False,34.0,1.0,0.0,824.0,29.0,False,,,
Earth,,TRAPPIST-1e,17.0,False,0.0,604.0,0.0,0.0,218.0,False,F,541,P
Earth,False,TRAPPIST-1e,32.0,False,180.0,25.0,584.0,0.0,0.0,False,E,225,S
Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1156,P
Europa,True,55 Cancri e,25.0,,0.0,,0.0,0.0,0.0,True,A,7,S
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,740,S
Europa,False,55 Cancri e,33.0,True,9.0,1365.0,0.0,5577.0,1483.0,False,B,276,P
Mars,False,TRAPPIST-1e,18.0,False,49.0,0.0,2885.0,1.0,0.0,True,F,1392,S
Europa,False,TRAPPIST-1e,43.0,False,0.0,2801.0,537.0,42.0,144.0,True,C,52,P
Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,C,137,S
Earth,False,TRAPPIST-1e,34.0,,10.0,4.0,1.0,0.0,791.0,True,F,1652,S
Earth,False,TRAPPIST-1e,20.0,,41.0,222.0,0.0,43.0,601.0,True,G,893,S
Earth,False,TRAPPIST-1e,23.0,False,1081.0,0.0,0.0,0.0,7.0,False,F,213,P
Earth,False,55 Cancri e,35.0,False,432.0,0.0,377.0,0.0,0.0,False,G,601,P
